,Unnamed: 0,ID Kabupaten,No.,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi & Dokumentasi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak,korban_jiwa,kerusakan,Clusters,cluster,Location,loc,point,lat,lon,altitude
832,832,3275,833,06/05/2021,BANJIR,"Kec. Pondok gede, Kec. Bekasi Utara - Kel. Teluk Pucung - Kel. Marga Mulya Kec. Bantar Gebang - Kel. Bantargebang Kec. Jati Asih - Kel. Jatikeramat - Kel. Jatirasa Kec. Bekasi Timur - Kel. Bekasi Jaya - Kel. Margahayu Kec. Bekasi Selatan - Kel. Jakasetia Kec. Bekasi Barat",KOTA BEKASI,JAWA BARAT,,"Terjadi hujan dengan intensitas ringan hingga lebat yang mengguyur di Kota Bekasi pada Kamis, 06 Mei 2021 Pkl. 21:00 WIB",0,0,0,0,0,0,0,0,0,"KOTA BEKASI,JAWA BARAT","Cikarang Kota, Jawa Barat, 17530, Indonesia","(-6.2626649, 107.1502914, 0.0)",-6.262664900000001,107.1502914,0.0
833,833,3325,834,04/05/2021,BANJIR,Kec. Banyuputih Ds. Kedawung,BATANG,JAWA TENGAH,,â¢ Akibat hujan dengan intensitas tinggi dan sempitnya saluran air menyebabkan banjir disertai lumpur.,0,0,0,0,0,0,0,0,0,"BATANG,JAWA TENGAH","Batang, Jawa Tengah, Indonesia","(-7.03235465, 109.86795298436223, 0.0)",-7.03235465,109.86795298436223,0.0
834,834,5204,835,01/05/2021,BANJIR,Kec Labuhan Badas Ds. Pamulung   Kec. Buer   Ds. Buin,SUMBAWA,NUSA TENGGARA BARAT,,â¢Akibat Siklon Tropis,0,0,0,0,1,0,1,0,0,"SUMBAWA,NUSA TENGGARA BARAT","Pulau Sumbawa, Nusa Tenggara Barat, Indonesia","(-8.5949025, 117.27160682483327, 0.0)",-8.5949025,117.27160682483328,0.0
835,835,5201,836,01/05/2021,BANJIR,Kec. Kediri Ds. Ombe Dese Ds. Ombe Baru Dsn. Ombe Ds. Jagaraga Indah Dsn. Tumpeng Ds. Dasan Baru Dsn. Dasan Baru Kec. Gerung Ds. Jagaraga,LOMBOK BARAT,NUSA TENGGARA BARAT,,"â¢Akibat tingginya curah hujan dan meluapnya air sungai di sekitar lokasi kejadian yaitu di Dusun Tumpeng, Desa Jagarage Kec. Kediri dan Desa Ombe Kec. Gerung",0,0,0,0,0,0,0,0,0,"LOMBOK BARAT,NUSA TENGGARA BARAT","Lombok Barat, Nusa Tenggara Barat, 83361, Indonesia","(-8.6718889, 116.122048, 0.0)",-8.6718889,116.122048,0.0
836,836,3201,837,30/04/2021,BANJIR,Kec. Bojonggede Ds. Susukan,BOGOR,JAWA BARAT,,"Akibat hujan dengan intensitas tinggi yang berangsur lama pada hari Jumat, 30 April 2021 Pkl. 15.00 WIB",0,0,0,2,0,0,2,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
837,837,1201,838,30/04/2021,BANJIR,Kec. Oâou Ds. Hilimbowo,NIAS,SUMATERA UTARA,,"Hujan deras selama 1 hari mengakibatkan meluapnya air sungai pada Kamis, 29 April 2021 Pkl. 15.00 WIB",0,0,0,0,0,0,0,0,0,"NIAS,SUMATERA UTARA","Nias, Sumatera Utara, Indonesia","(1.16667915, 97.96929227407506, 0.0)",1.16667915,97.96929227407507,0.0
838,838,1308,839,29/04/2021,BANJIR,Kec. Pangkalan Koto Baru Nagari Manggilang,LIMA PULUH KOTA,SUMATERA BARAT,,â¢Akibat hujan dengan intensitas tinggi yang berangsur lama mengakibatkan sungai Batang Manggilan meluap,0,0,0,0,0,0,0,0,0,"LIMA PULUH KOTA,SUMATERA BARAT","Lima Puluh Kota, Sumatera Barat, Indonesia","(-0.0041436, 100.55927144934105, 0.0)",-0.0041436,100.55927144934104,0.0
839,839,3201,840,28/04/2021,BANJIR,Kec. Ciawi Ds. Banjarwangi,BOGOR,JAWA BARAT,,hujan dengan intensitas cukup tinggi,0,0,0,4,0,0,4,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
840,840,3201,841,27/04/2021,BANJIR,Kec. Ciampea Ds. Bojong Rangkas,BOGOR,JAWA BARAT,,hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
841,841,3201,842,27/04/2021,BANJIR,Kec. Ciampea Kp. Cikampak Kp. Cibodas Kp. Bojong Rangkas,BOGOR,JAWA BARAT,,â¢Akibat hujan dengan intensitas tinggi yang berangsur lama disertai meluapnya aliran kali Cibodas,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
842,842,3203,843,27/04/2021,BANJIR,Kec. Mande Ds. Murni sari,CIANJUR,JAWA BARAT,,â¢ Hujan deras berlangsung lama mengakibatkan urugan tanah dari proyek pembangunan PT.QL sehingga menyumbat aliran sungai dan meluap ke pemukiman,0,0,0,0,0,0,0,0,0,"CIANJUR,JAWA BARAT","Cianjur, Jawa Barat, 43212, Indonesia","(-6.824096, 107.1374006, 0.0)",-6.824096000000001,107.1374006,0.0
843,843,3202,844,27/04/2021,BANJIR,Kec. Cicurug Ds. Mekarsari,SUKABUMI,JAWA BARAT,,â¢ Akibat meluapnya Sungai Cicatih,0,0,0,0,0,0,0,0,0,"SUKABUMI,JAWA BARAT","Sukabumi, Jawa Barat, 43111, Indonesia","(-6.9199289, 106.9265095, 0.0)",-6.9199289,106.9265095,0.0
844,844,1111,845,26/04/2021,BANJIR,Kec. Matangkuli Ds. Alue Eubtok Ds. Teumpok Barat Ds. Hagu Ds. Ceubrek Pirak Ds. Lawang Ds. Tanjong Haji Muda Ds. Siren Ds. Meuria Ds. Siren Ds. Meuria Ds. Pante Pirak Ds. Leubok Pirak Ds. Meunye Pirak Ds. Tj. Tkg. Ali,ACEH UTARA,ACEH,,â¢Akibat hujan deras melanda wilayah Kabupaten Aceh Utara dan Kabupaten Bener Meriah mengakibatkan meluapnya sungai Krueng Keuruto,0,0,0,0,0,0,0,0,0,"ACEH UTARA,ACEH","Aceh Utara, Aceh, Indonesia","(4.99119405, 97.1587368058996, 0.0)",4.99119405,97.1587368058996,0.0
845,845,1405,846,24/04/2021,BANJIR,Kec. Sungai Mandau Kp. Muara Kelantan,SIAK,RIAU,,â¢ Akibat curah hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"SIAK,RIAU","Kabupaten Siak, Riau, Indonesia","(0.8275337, 101.84619364844389, 0.0)",0.8275336999999999,101.84619364844389,0.0
846,846,1402,847,23/04/2021,BANJIR,Kec. Batang Cenaku : Ds. Aurcina,INDRAGIRI HULU,RIAU,,akibat hujan dengan intensitas tinggi pada hari Jumat 23 April 2021 Pkl. 13.00 WIB,0,0,0,0,0,0,0,0,0,"INDRAGIRI HULU,RIAU","Kabupaten Indragiri Hulu, Riau, Indonesia","(-0.49228384999999997, 102.3008254360401, 0.0)",-0.49228385,102.3008254360401,0.0
847,847,1406,848,22/04/2021,BANJIR,Kec. Kuok Ds. Silam Kec. Tambang Ds. Tarai Bangun,KAMPAR,RIAU,,"â¢Akibat intensitas hujan yang tinggi disertai tersumbatnya aliran drainase dan Penangkalan sungai, sehingga menyebabkan sungai Akar meluap dan mengenangi rumah warga",0,0,0,0,0,0,0,0,0,"KAMPAR,RIAU","Kampar, Kecamatan Langgam, Kabupaten Pelalawan, Riau, Indonesia","(0.2639628, 101.6725898, 0.0)",0.2639628,101.6725898,0.0
848,848,1471,849,21/04/2021,BANJIR,Kec. Bukit Raya Kel. Tangkerang Labuai Kel. Tangkerang Utara Kec. Tenayan Raya Kel. Tangkerang Timur Kel. Rejosari Kel. Sukamulia Kel. Bambu Kuning Kec. Binawidya Kel. Sei Sibam,KOTA PEKANBARU,RIAU,,Hujan dengan intensitas tinggi dan sedimentasi sungai,0,0,0,0,0,0,0,0,0,"KOTA PEKANBARU,RIAU","Kelurahan Lembah Damai, Kabupaten Kampar, Riau, 28271, Indonesia","(0.6113052, 101.46979184758777, 0.0)",0.6113052,101.46979184758776,0.0
849,849,6108,850,18/04/2021,BANJIR,Kec. Badau Ds. Sebindang Ds. Badau Ds. Janting Ds. Pulau Majang,KAPUAS HULU,KALIMANTAN BARAT,,â¢Hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"KAPUAS HULU,KALIMANTAN BARAT","Kapuas Hulu, Kalimantan Barat, Indonesia","(0.8274259500000001, 112.79654118259097, 0.0)",0.8274259500000001,112.79654118259096,0.0
850,850,1402,851,17/04/2021,BANJIR,Kec. Batang Gansal Ds. Penyuguan,INDRAGIRI HULU,RIAU,,â¢ Hujan dengan intensitas lebat dan resapan air yang kurang baik,0,0,0,0,0,0,0,0,0,"INDRAGIRI HULU,RIAU","Kabupaten Indragiri Hulu, Riau, Indonesia","(-0.49228384999999997, 102.3008254360401, 0.0)",-0.49228385,102.3008254360401,0.0
851,851,3201,852,17/04/2021,BANJIR,Kec. Cibinong Ds. Harapan Jaya Perum Puri Nirwana 2,BOGOR,JAWA BARAT,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
852,852,1407,853,17/04/2021,BANJIR,Kec. Rambah Ds. Rambah Tengah Hulu Ds. Pawan,ROKAN HULU,RIAU,,â¢Akibat curah hujan yang tinggi dan meluapnya Sungai Pawan,0,0,0,0,0,0,0,0,0,"ROKAN HULU,RIAU","Rokan Hulu, Riau, Indonesia","(0.8919457, 100.46651555651417, 0.0)",0.8919457000000001,100.46651555651415,0.0
853,853,1403,854,17/04/2021,BANJIR,Kec. Batang Gansal Ds. Penyuguan,INDRAGIRI HILIR,RIAU,,â¢Hujan dengan intensitas lebat dan resapan air yang kurang baik,0,0,0,0,0,0,0,0,0,"INDRAGIRI HILIR,RIAU","Kabupaten Indragiri Hilir, Riau, Indonesia","(-0.27088504999999996, 103.32845658847006, 0.0)",-0.27088505,103.32845658847006,0.0
854,854,1112,855,17/04/2021,BANJIR,Kec. Babahrot Ds. Ie Mirah Kec. Lembah Sabil Ds. Cot Bak Ue Kec. Jeumpa Ds. Cot Mane,ACEH BARAT DAYA,ACEH,,â¢Akibat hujan dengan intensitas tinggi menyebabkan terjadinya banjir dan longsor yang berakibat pada kerusakan dapur atau bagian belakang rumah milik warga,0,0,0,3,0,0,3,0,0,"ACEH BARAT DAYA,ACEH","Aceh Barat Daya, Aceh, Indonesia","(3.8335897, 96.85161542787151, 0.0)",3.833589700000001,96.85161542787152,0.0
855,855,3201,856,17/04/2021,BANJIR,Kec. Cibinong Ds. Harapan Jaya Kec. Bojonggede Ds. Rawa Panjang,BOGOR,JAWA BARAT,,â¢Akibat hujan dengan intensitas tinggi dan pendangkalan aliran Drainase sehingga mengakibatkan banjir setinggi  Â± 80 Cm.,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
856,856,3521,857,16/04/2021,BANJIR,Kec. Kwadungan Ds. Kedung Putri Kec. Geneng Ds. Klampisan Kec. Paron,NGAWI,JAWA TIMUR,,"â¢ Akibat curah hujan yang tinggi di wilayah Magetan pada kemarin sore hingga malam (Kamis, 15/04) yang mengakibatkan luapan anak sungai Ngelang berdampak ke wilayah Ds. Pojok, Kec. Kwadungan dan Ds. Kedungputri, Kec. Paron, Kab. Ngawi. Untuk saat ini (Jumat, 16/04) ketinggian air Â±10-40 cm menggenangi jalan akses Desa",0,0,0,0,0,0,0,0,0,"NGAWI,JAWA TIMUR","Ngawi, Jalan Raya Paron - Ngawi, Jururejo, Jawa Timur, 63214, Indonesia","(-7.4422521, 111.3869554, 0.0)",-7.442252099999999,111.3869554,0.0
857,857,3526,858,16/04/2021,BANJIR,Kec. Blega Ds. Blega Dsn. Laok Songai Dsn. Kauman Dsn. Sempar Dsn. Daya Sungai Dsn. Karang Kemasan,BANGKALAN,JAWA TIMUR,,"â¢ Akibat hujan intensitas tinggi sejak beberapa Jam terakhir di wilayah  Hulu yang mengakibatkan debit air dari sungai Bengawan Madiun bertambah secara signifikan â¢ Kejadian diawali dengan hujan intensitas sedang pada hari Kamis, 15 April 2021 Pukul 20:00 WIB di Kecamatan Geger, Kecamatan Konang dan Kecamatan Kokop mengakibatkan air sungai Blega meluap dan menggenangi pemukiman penduduk Jalan Raya Nasional Blega. Air mulai menggenangi pemukiman penduduk dan Jalan Raya Nasional Blega pada hari Jum'at 16 April 2021 Pukul 01:00 WIB",0,0,0,0,0,0,0,0,0,"BANGKALAN,JAWA TIMUR","Bangkalan, Jawa Timur, Indonesia","(-7.04637245, 112.89625027008556, 0.0)",-7.04637245,112.89625027008556,0.0
858,858,1118,859,16/04/2021,BANJIR,Kec. Bandar Dua Ds. Alue Ketapang,PIDIE JAYA,ACEH,,â¢Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"PIDIE JAYA,ACEH","Pidie Jaya, Aceh, Indonesia","(5.10477095, 96.21166763608278, 0.0)",5.10477095,96.21166763608278,0.0
859,859,3520,860,16/04/2021,BANJIR,Kec.  Barat Kel. Mangge Ds. Blaran Ds. Rejomulyo Kec. Kartoharjo Ds.  Bayem Wetan Ds. Jeruk,MAGETAN,JAWA TIMUR,,â¢Meluapnya Sungai Mangge akibat hujan dengan intesitas tinggi,0,0,0,0,0,0,0,0,0,"MAGETAN,JAWA TIMUR","Magetan, Jawa Timur, Indonesia","(-7.6542489, 111.33605653488618, 0.0)",-7.6542489,111.33605653488618,0.0
860,860,3201,861,16/04/2021,BANJIR,Kec. Cibinong  Ds. Paburuan Mekar,BOGOR,JAWA BARAT,,"â¢Akibat intensitas hujan yang tinggi mengakibatkan meluapnya air kali jantung dan penyempitan gorong gorong di Kp.bedahan, sehingga air meluap ke permukiman warga dengan ketinggian 20 CM.",0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
861,861,3521,862,15/04/2021,BANJIR,Kec.  Pangkur Ds. Pleset Ds. Waruktengah Kec.  Kwadungan Ds. Simo Ds. Sumengko,NGAWI,JAWA TIMUR,,â¢Hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"NGAWI,JAWA TIMUR","Ngawi, Jalan Raya Paron - Ngawi, Jururejo, Jawa Timur, 63214, Indonesia","(-7.4422521, 111.3869554, 0.0)",-7.442252099999999,111.3869554,0.0
862,862,3520,863,15/04/2021,BANJIR,Kec. Kartoharjo Ds. Ngelang Ds. Jajar Kec. Barat Kel. Mangge Ds. Rejomulyo Ds. Blaran Ds. Karangmojo,MAGETAN,JAWA TIMUR,,â¢ Akibat hujan intensitas tinggi sejak beberapa Jam terakhir di wilayah  Hulu yang mengakibatkan debit air dari sungai Bengawan Madiun bertambah secara signifikan,0,0,0,0,0,0,0,0,0,"MAGETAN,JAWA TIMUR","Magetan, Jawa Timur, Indonesia","(-7.6542489, 111.33605653488618, 0.0)",-7.6542489,111.33605653488618,0.0
863,863,3207,864,14/04/2021,BANJIR,Kec. Cidolog Ds. Ciparay Kec. Pamarican Ds. Margajaya,CIAMIS,JAWA BARAT,,â¢ Hujan dengan intensitas tinggi yang mengakibatkan air sungai Ciseel meluap,0,0,0,42,0,0,42,0,0,"CIAMIS,JAWA BARAT","Ciamis, Jawa Barat, 46211, Indonesia","(-7.3266611, 108.3530952, 0.0)",-7.326661099999999,108.3530952,0.0
864,864,3314,865,14/04/2021,BANJIR,Kec. Sragen Ds. Karang Tengah Ds. Tangkil,SRAGEN,JAWA TENGAH,,â¢Hujan lebat pkl. 15:00 WIB dari hulu maupun hilir sehingga menyebabkan meluapnya kali Garuda,0,0,0,0,0,0,0,0,0,"SRAGEN,JAWA TENGAH","Sragen, Jawa Tengah, Indonesia","(-7.3924563, 110.95302317792749, 0.0)",-7.392456299999999,110.95302317792748,0.0
865,865,3519,866,14/04/2021,BANJIR,Kec. Saradan Ds. Sidorejo Dsn. Jomblangbetek Ds. Klumutan Dsn. Sumberan Ds. Sukorjo Ds. Sugihwaras Ds. Bajulan Ds. Bener Kec. Mejayan Ds. Ngampel Ds. Kaligunting Kec. Pilangkenceng Ds. Sumbergandu Ds. Purworejo Ds. Kedungmaron Ds. Muneng Ds. Kedungbanteng Ds. Krebet Kec. Wonoasri Ds. Buduran Kec. Balerejo Ds. Bulakrejo Ds. Kedungjati Ds. Balerejo Dsn. Bayeman Ds. Garon Ds. Babadann Lor Ds. Glonggong Ds. Gading Kec. Wungu Ds. Tempursari,MADIUN,JAWA TIMUR,,â¢ Hujan deras sejak pkl. 19:00 WIB yang berangsur lama disertai air kiriman dari Gunung Wilis mengakibatkan air meluap dari pertemuan sungai Kelok dan sungai Ganda,0,0,0,1,0,0,1,0,0,"MADIUN,JAWA TIMUR","Madiun, Jawa Timur, Indonesia","(-7.61188765, 111.67319262808837, 0.0)",-7.61188765,111.67319262808836,0.0
866,866,3204,867,13/04/2021,BANJIR,Kec. Ciparay Ds. Manggungharja,BANDUNG,JAWA BARAT,,â¢ Akibat buruknya drainase dan curah hujan yang tinggi menyebabkan luapan sungai dan menggenangi rumah warga,0,0,0,0,0,0,0,0,0,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.934217299999999,107.72225729999998,0.0
867,867,3329,868,12/04/2021,BANJIR,"Kec. Jatibarang Ds. Bojong Ds. Kedungtukang Ds, Klikiran Ds. Kebo Gudang",BREBES,JAWA TENGAH,,"â¢Hujan dengan intensitas sedang hingga lebat pada hari Minggu, 11 April 2021 dari pukul 17.00 sampai 21.00 WIB yang menyebabkan debit aliran Sungai Pemali meluap",0,0,0,0,0,0,0,0,0,"BREBES,JAWA TENGAH","Brebes, Jawa Tengah, Indonesia","(-7.05207115, 108.88813597074842, 0.0)",-7.05207115,108.88813597074842,0.0
868,868,3502,869,11/04/2021,BANJIR,Kec. Sampung Ds. Ringinputih,PONOROGO,JAWA TIMUR,,â¢Akibat meningkatnya debit air pada Sungai Jombok dan tersumbatnya aliran sungai sehingga air meluap ke rumah warga.,0,0,0,0,0,0,0,0,0,"PONOROGO,JAWA TIMUR","Ponorogo, Jawa Timur, Indonesia","(-7.97122665, 111.49889293326967, 0.0)",-7.97122665,111.49889293326969,0.0
869,869,3521,870,11/04/2021,BANJIR,Kec. Pangkur Ds. Waru Tengah Ds. Pleset Kec. Kwadungan Ds. Purwosari Ds. Simo,NGAWI,JAWA TIMUR,,â¢Akibat hujan dengan intensitas tinggi di wilayah hulu dan derasnya aliran Bengawan Madiun.,0,0,0,0,0,0,0,0,0,"NGAWI,JAWA TIMUR","Ngawi, Jalan Raya Paron - Ngawi, Jururejo, Jawa Timur, 63214, Indonesia","(-7.4422521, 111.3869554, 0.0)",-7.442252099999999,111.3869554,0.0
870,870,3302,871,10/04/2021,BANJIR,Kec. Purwokerto Selatan Kel. Karangpucung,BANYUMAS,JAWA TENGAH,,â¢Hujan lebat disertai angin lebih dari 3 jam mengakibatkan sungai Kalibener meluap dan menerjang tanggul/dinding pembatas kelililing perumahan jebol,0,0,0,0,0,0,0,0,0,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
871,871,1172,872,07/04/2021,BANJIR,Kec.  Sukajaya Ds. Keunekai Ds. Jaboi,KOTA SABANG,ACEH,,â¢ Hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"KOTA SABANG,ACEH","Kota Bawah Timur, Sabang, Aceh, 23513, Indonesia","(5.8729793, 95.3273743, 0.0)",5.8729793,95.3273743,0.0
872,872,3312,873,06/04/2021,BANJIR,Kec. Paranggupito Ds. Gunturharjo Ds. Paranggupito,WONOGIRI,JAWA TENGAH,,hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"WONOGIRI,JAWA TENGAH","Wonogiri, Jawa Tengah, Indonesia","(-7.9620507, 110.95757325155418, 0.0)",-7.9620507,110.95757325155418,0.0
873,873,8104,874,05/04/2021,BANJIR,Kec.  Waplau Ds.  Waplau,BURU,MALUKU,,â¢ Hujan dengan intensitas tinggi dengan durasi yang cukup lama,0,0,0,0,0,0,0,0,0,"BURU,MALUKU","Buru, Maluku, Indonesia","(-3.3539094499999997, 126.64891836944999, 0.0)",-3.35390945,126.64891836945,0.0
874,874,5316,875,05/04/2021,BANJIR,Kec. Umbu Ratu Nggay Tengah Ds. Weluk Praimememang Kec. Umbu Ratu Nggay Ds.  Soru Kec. Umbu Ratu Nggay Barat Ds.  Matawai Kajawi Ds.  Praimadeta Kec. Katikutana Ds.  Dewa Jara Ds.  Makata Keri Kec. Katikutana Selatan Ds.  Tana Modu Ds.  Weemanu,SUMBA TENGAH,NUSA TENGGARA TIMUR,,â¢Cuaca ekstrim akibat badai siklon seroja,0,0,0,63,14,0,77,0,0,"SUMBA TENGAH,NUSA TENGGARA TIMUR","Sumba Tengah, Nusa Tenggara Timur, Indonesia","(-9.5935839, 119.66627706284194, 0.0)",-9.5935839,119.66627706284191,0.0
875,875,5320,876,04/04/2021,BANJIR,Kec. Sabu Barat Kec. Sabu Timur,SABU RAIJUA,NUSA TENGGARA TIMUR,,â¢ Akibat hujan disertai angin kencang beberapa hari terakhir (cuaca ekstrim) yang terjadi di wilayah Prov. NTT,3,7,2,10372,1948,12,12320,1,1,"SABU RAIJUA,NUSA TENGGARA TIMUR","Sabu Raijua, Nusa Tenggara Timur, Indonesia","(-10.52223145, 121.88845836848473, 0.0)",-10.52223145,121.88845836848472,0.0
876,876,5304,877,04/04/2021,BANJIR,Kec. Amanuban Selatan Ds. Bena Kec. Boking Ds. Meusin Ds. Fatumanufui Kec. Toianas Ds. Lobus Kec. Kualin Ds. Tuafanu Ds. Toineke Ds. Kiufatu Kec. Amanatun Utara Ds. Muna Ds. Sono Ds. Fatuoni Kec. Mollo Utara,TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR,,â¢Akibat hujan dengan intensitas tinggi,0,0,0,342,0,0,342,0,0,"TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR","Timor Tengah Selatan, Nusa Tenggara Timur, Indonesia","(-9.82305125, 124.43559530205364, 0.0)",-9.82305125,124.43559530205364,0.0
877,877,6210,878,04/04/2021,BANJIR,Kec. Kahayan Tengah Ds. Penda Barania Ds. Tanjung Sangalang  Kec. Banama Tinggang Ds. Tangkahen  Kec. Jabiren Raya Ds. Taruna  Ds. Tumbang Nusa,PULANG PISAU,KALIMANTAN TENGAH,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"PULANG PISAU,KALIMANTAN TENGAH","Pulang Pisau, Kalimantan Tengah, Indonesia","(-2.746171, 114.2622421, 0.0)",-2.746171,114.26224209999998,0.0
878,878,5302,879,04/04/2021,BANJIR,Kec. Kambera Kel. Mauhau Kel. Mauliru Kel. Kambaniru Kel. Praliu Kel. Lambanapu Kel. Maulumbi Ds. Kiritana Kec. Pandawai Kel. Kawangu Ds. Kambatana Kec Umalulu Kel. Lumbukore Desa Watuhadang Desa Watupuda Kec. Karera Ds. Praimadita Ds . Nggongi Ds . Tangula Jangga Ds . Praisalura Ds. Jangga Manggu Kec. Ngadu Ngala Ds. Hambawutang Ds. Praiwutu Kec. Wulawujelu Kec. Matawai La Pawu,SUMBA TIMUR,NUSA TENGGARA TIMUR,,â¢Akibat hujan dengan intesnitas tinggi yang terjadi selama beberapa hari,0,0,0,2174,254,0,2428,0,0,"SUMBA TIMUR,NUSA TENGGARA TIMUR","Sumba Timur, Nusa Tenggara Timur, Indonesia","(-9.8342576, 120.2094194, 0.0)",-9.8342576,120.20941940000002,0.0
879,879,6474,880,04/04/2021,BANJIR,Kec. Bontang Utara Kel. Guntung Kel. Gunug Telihan Kel. Elai Kel. Api-Api,KOTA BONTANG,KALIMANTAN TIMUR,,â¢hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"KOTA BONTANG,KALIMANTAN TIMUR","Kantor Kementerian Agama Kota Bontang, Gang Granit 2, Bontang Kuala, Kalimantan Timur, 75311, Indonesia","(0.13467459999999998, 117.50501951204379, 0.0)",0.1346745999999999,117.5050195120438,0.0
880,880,5303,881,04/04/2021,BANJIR,Kec. Kupang Timur Ds. Oesao,KUPANG,NUSA TENGGARA TIMUR,,â¢ Akibat curah hujan dengan intensitas tinggi sejak tanggal 2 â 4 April 2021 menyebabkan terjadinya banjir bandang di wilayah Oesao dan sekitarnya di Kec. Kupang Timur,12,3,26,11884,73,41,11957,2,2,"KUPANG,NUSA TENGGARA TIMUR","Kupang, Nusa Tenggara Timur, Indonesia","(-10.1632209, 123.6017755, 0.0)",-10.1632209,123.6017755,0.0
881,881,5308,882,04/04/2021,BANJIR,Kec.  Ile Ape Ds. Waowala Ds.  Tanjung Batu Ds.  Amakaka Kec.  Ile Ape Timur Ds.  Jontona Ds.  Lamawolo Ds.  Waimatan,LEMBATA,NUSA TENGGARA TIMUR,,â¢Hujan dengan intensitas tinggi disertai angina kencang ( cuaca ekstrim),46,22,56,619,85,124,704,0,0,"LEMBATA,NUSA TENGGARA TIMUR","Lembata, Nusa Tenggara Timur, Indonesia","(-8.37814435, 123.54462658999077, 0.0)",-8.37814435,123.54462658999076,0.0
882,882,5306,883,04/04/2021,BANJIR,Kec. Raimanuk Ds. Tasain Kec. Raihat  Ds. Asumanu Ds. Tohe Ds. Maumitin Kec. Kota Atambua Kel. Fatubenao Kel. Atambua Kel. Manumutin Kec. Lamaknen Selatan Ds. Debululik Kec. Kakuluk Mesak Ds. Fatuketi Ds. Dualaus Ds. Kabuna Kec. Tasifeto Barat Ds. Naekasa Kec. Tasifeto Timur Ds. Bauho Ds. Sadi Ds. Manleten Kec. Lamaknen Ds. Lamaksenulu Kec. Atambua Selatan Kel. Fatukbot,BELU,NUSA TENGGARA TIMUR,,"â¢ Akibat curah hujan yg sangat tinggi mengguyur kab. Belu sejak Minggu, Pukul 22.00 WITA hingga saat ini",0,0,0,38,27,0,65,0,0,"BELU,NUSA TENGGARA TIMUR","Belu, Nusa Tenggara Timur, Indonesia","(-9.176141000000001, 124.91626841454732, 0.0)",-9.176141,124.9162684145473,0.0
